batch_id,site_id,product_id,lot_code,received_at,printed_expiry,qty_received,uom,storage_zone_id,dock_dwell_hours,intake_grade,unit_cost,state
B01433,SITE_KIT_01,ING_LEMON,LOT-B01433,2026-01-30T07:00:00,2026-02-05,4.0,kg,ZN_COLD,0.5,0.923,90.0,whole
B01434,SITE_KIT_01,ING_BEANS,LOT-B01434,2026-01-30T07:00:00,2026-02-06,7.0,kg,ZN_COLD,0.5,0.92,60.0,whole
B01435,SITE_KIT_01,ING_MUSHROOM,LOT-B01435,2026-01-30T07:00:00,2026-02-06,1.78,kg,ZN_COLD,0.5,0.983,220.0,whole
B01436,SITE_KIT_01,ING_CUCUMBER,LOT-B01436,2026-01-30T07:00:00,2026-02-06,8.0,kg,ZN_COLD,0.5,1.0,35.0,whole
B01437,SITE_KIT_01,ING_BANANA,LOT-B01437,2026-01-30T07:00:00,2026-02-05,10.0,kg,ZN_COLD,0.5,0.989,55.0,whole
B01438,SITE_KIT_01,ING_CHICKEN,LOT-B01438,2026-01-30T07:00:00,2026-02-02,20.0,kg,ZN_FREEZE,0.5,0.936,210.0,whole
B01439,SITE_KIT_01,ING_MUTTON,LOT-B01439,2026-01-30T07:00:00,2026-02-02,10.0,kg,ZN_FREEZE,0.5,1.0,720.0,whole
B01440,SITE_KIT_01,ING_FISH,LOT-B01440,2026-01-30T07:00:00,2026-02-02,10.0,kg,ZN_FREEZE,0.5,0.968,480.0,whole
B01441,SITE_KIT_01,ING_EGG,LOT-B01441,2026-01-30T07:00:00,2026-02-05,7.0,kg,ZN_COLD,0.5,0.955,140.0,whole
B01442,SITE_KIT_01,ING_PANEER,LOT-B01442,2026-01-30T07:00:00,2026-02-05,33.0,kg,ZN_COLD,0.5,0.957,380.0,whole
B01443,SITE_KIT_01,ING_CURD,LOT-B01443,2026-01-30T07:00:00,2026-02-05,16.0,kg,ZN_COLD,0.5,0.976,70.0,whole
B01444,SITE_KIT_01,ING_MILK,LOT-B01444,2026-01-30T07:00:00,2026-02-05,3.0,kg,ZN_COLD,0.5,0.912,58.0,whole
B01445,SITE_KIT_01,ING_CREAM,LOT-B01445,2026-01-30T07:00:00,2026-02-05,4.0,kg,ZN_COLD,0.5,0.912,220.0,whole
B01446,SITE_KIT_01,ING_BUTTER,LOT-B01446,2026-01-30T07:00:00,2026-02-05,5.0,kg,ZN_COLD,0.5,1.0,520.0,whole
B01447,SITE_KIT_01,ING_BATTER,LOT-B01447,2026-01-30T07:00:00,2026-02-01,16.0,kg,ZN_COLD,0.5,0.946,70.0,whole
B01448,SITE_KIT_01,ING_SPINACH,LOT-B01448,2026-01-31T07:00:00,2026-02-04,9.0,kg,ZN_COLD,0.5,0.931,30.0,whole
B01449,SITE_KIT_01,ING_CORIANDER,LOT-B01449,2026-01-31T07:00:00,2026-02-03,1.5,kg,ZN_COLD,0.5,0.884,60.0,whole
B01450,SITE_KIT_01,ING_MINT,LOT-B01450,2026-01-31T07:00:00,2026-02-03,0.75,kg,ZN_COLD,0.5,0.919,60.0,whole
B01451,SITE_KIT_01,ING_CURRYLEAF,LOT-B01451,2026-01-31T07:00:00,2026-02-03,0.75,kg,ZN_COLD,0.5,0.911,80.0,whole
B01452,SITE_KIT_01,ING_GHEE,LOT-B01452,2026-01-31T07:00:00,2026-07-30,25.0,kg,ZN_DRY,0.5,0.942,640.0,whole
B01453,SITE_KIT_01,ING_RICE,LOT-B01453,2026-01-31T07:00:00,2026-07-30,190.0,kg,ZN_DRY,0.5,0.889,120.0,whole
B01454,SITE_KIT_01,ING_ATTA,LOT-B01454,2026-01-31T07:00:00,2026-07-30,165.0,kg,ZN_DRY,0.5,0.888,48.0,whole
B01455,SITE_KIT_01,ING_BESAN,LOT-B01455,2026-01-31T07:00:00,2026-07-30,10.0,kg,ZN_DRY,0.5,0.939,90.0,whole
B01456,SITE_KIT_01,ING_OIL,LOT-B01456,2026-01-31T07:00:00,2026-07-30,20.0,kg,ZN_DRY,0.5,0.891,145.0,whole
B01457,SITE_KIT_01,ING_CASHEW,LOT-B01457,2026-01-31T07:00:00,2026-07-30,5.0,kg,ZN_DRY,0.5,0.936,850.0,whole
B01458,SITE_KIT_01,ING_COCONUT,LOT-B01458,2026-01-31T07:00:00,2026-07-30,10.0,kg,ZN_DRY,0.5,1.0,45.0,whole
B01459,SITE_KIT_01,ING_TOORDAL,LOT-B01459,2026-01-31T07:00:00,2026-07-30,35.0,kg,ZN_DRY,0.5,0.894,165.0,whole
B01460,SITE_KIT_01,ING_BATTER,LOT-B01460,2026-01-31T07:00:00,2026-02-02,16.0,kg,ZN_COLD,0.5,0.961,70.0,whole
B01461,SITE_KIT_01,ING_TOMATO,LOT-B01461,2026-02-01T07:00:00,2026-02-08,78.684,kg,ZN_COLD,0.5,0.941,32.0,whole
B01462,SITE_KIT_01,ING_CAULI,LOT-B01462,2026-02-01T07:00:00,2026-02-11,93.121,kg,ZN_COLD,0.5,1.0,40.0,whole
B01463,SITE_KIT_01,ING_SPINACH,LOT-B01463,2026-02-01T07:00:00,2026-02-05,12.0,kg,ZN_COLD,0.5,0.87,30.0,whole
B01464,SITE_KIT_01,ING_CORIANDER,LOT-B01464,2026-02-01T07:00:00,2026-02-04,1.25,kg,ZN_COLD,0.5,0.953,60.0,whole
B01465,SITE_KIT_01,ING_GCHILLI,LOT-B01465,2026-02-01T07:00:00,2026-02-08,4.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B01466,SITE_KIT_01,ING_CARROT,LOT-B01466,2026-02-01T07:00:00,2026-02-11,16.0,kg,ZN_COLD,0.5,1.0,45.0,whole
B01467,SITE_KIT_01,ING_CAPSICUM,LOT-B01467,2026-02-01T07:00:00,2026-02-08,9.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B01468,SITE_KIT_01,ING_CABBAGE,LOT-B01468,2026-02-01T07:00:00,2026-02-11,6.0,kg,ZN_COLD,0.5,0.896,25.0,whole
B01469,SITE_KIT_01,ING_BRINJAL,LOT-B01469,2026-02-01T07:00:00,2026-02-08,7.062,kg,ZN_COLD,0.5,0.916,40.0,whole
B01470,SITE_KIT_01,ING_OKRA,LOT-B01470,2026-02-01T07:00:00,2026-02-08,9.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B01471,SITE_KIT_01,ING_PEAS,LOT-B01471,2026-02-01T07:00:00,2026-02-08,7.0,kg,ZN_COLD,0.5,0.997,90.0,whole
B01472,SITE_KIT_01,ING_MINT,LOT-B01472,2026-02-01T07:00:00,2026-02-04,0.75,kg,ZN_COLD,0.5,0.957,60.0,whole
B01473,SITE_KIT_01,ING_CURRYLEAF,LOT-B01473,2026-02-01T07:00:00,2026-02-04,0.5,kg,ZN_COLD,0.5,0.919,80.0,whole
B01474,SITE_KIT_01,ING_LEMON,LOT-B01474,2026-02-01T07:00:00,2026-02-07,4.0,kg,ZN_COLD,0.5,0.954,90.0,whole
B01475,SITE_KIT_01,ING_BEANS,LOT-B01475,2026-02-01T07:00:00,2026-02-08,8.589,kg,ZN_COLD,0.5,0.883,60.0,whole
B01476,SITE_KIT_01,ING_MUSHROOM,LOT-B01476,2026-02-01T07:00:00,2026-02-08,4.0,kg,ZN_COLD,0.5,0.969,220.0,whole
B01477,SITE_KIT_01,ING_CUCUMBER,LOT-B01477,2026-02-01T07:00:00,2026-02-08,10.0,kg,ZN_COLD,0.5,0.971,35.0,whole
B01478,SITE_KIT_01,ING_BANANA,LOT-B01478,2026-02-01T07:00:00,2026-02-07,16.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B01479,SITE_KIT_01,ING_CHICKEN,LOT-B01479,2026-02-01T07:00:00,2026-02-04,32.0,kg,ZN_FREEZE,0.5,0.986,210.0,whole
B01480,SITE_KIT_01,ING_MUTTON,LOT-B01480,2026-02-01T07:00:00,2026-02-04,15.0,kg,ZN_FREEZE,0.5,0.949,720.0,whole
B01481,SITE_KIT_01,ING_FISH,LOT-B01481,2026-02-01T07:00:00,2026-02-04,15.0,kg,ZN_FREEZE,0.5,0.834,480.0,whole
B01482,SITE_KIT_01,ING_EGG,LOT-B01482,2026-02-01T07:00:00,2026-02-07,7.0,kg,ZN_COLD,0.5,0.891,140.0,whole
B01483,SITE_KIT_01,ING_PANEER,LOT-B01483,2026-02-01T07:00:00,2026-02-07,20.0,kg,ZN_COLD,0.5,0.922,380.0,whole
B01484,SITE_KIT_01,ING_CURD,LOT-B01484,2026-02-01T07:00:00,2026-02-07,24.0,kg,ZN_COLD,0.5,0.989,70.0,whole
B01485,SITE_KIT_01,ING_MILK,LOT-B01485,2026-02-01T07:00:00,2026-02-07,8.0,kg,ZN_COLD,0.5,0.942,58.0,whole
B01486,SITE_KIT_01,ING_CREAM,LOT-B01486,2026-02-01T07:00:00,2026-02-07,6.0,kg,ZN_COLD,0.5,0.911,220.0,whole
B01487,SITE_KIT_01,ING_BUTTER,LOT-B01487,2026-02-01T07:00:00,2026-02-07,7.0,kg,ZN_COLD,0.5,0.959,520.0,whole
B01488,SITE_KIT_01,ING_BATTER,LOT-B01488,2026-02-01T07:00:00,2026-02-03,13.0,kg,ZN_COLD,0.5,0.954,70.0,whole
B01489,SITE_KIT_01,ING_SPINACH,LOT-B01489,2026-02-02T07:00:00,2026-02-06,11.0,kg,ZN_COLD,0.5,1.0,30.0,whole
B01490,SITE_KIT_01,ING_CORIANDER,LOT-B01490,2026-02-02T07:00:00,2026-02-05,1.5,kg,ZN_COLD,0.5,0.931,60.0,whole
B01491,SITE_KIT_01,ING_MINT,LOT-B01491,2026-02-02T07:00:00,2026-02-05,0.75,kg,ZN_COLD,0.5,0.93,60.0,whole
B01492,SITE_KIT_01,ING_CURRYLEAF,LOT-B01492,2026-02-02T07:00:00,2026-02-05,0.75,kg,ZN_COLD,0.5,0.934,80.0,whole
B01493,SITE_KIT_01,ING_BATTER,LOT-B01493,2026-02-02T07:00:00,2026-02-04,15.0,kg,ZN_COLD,0.5,0.944,70.0,whole
B01494,SITE_KIT_01,ING_TOMATO,LOT-B01494,2026-02-03T07:00:00,2026-02-10,21.0,kg,ZN_COLD,0.5,0.93,32.0,whole
B01495,SITE_KIT_01,ING_ONION,LOT-B01495,2026-02-03T07:00:00,2026-03-05,105.559,kg,ZN_DRY,0.5,0.96,38.0,whole
B01496,SITE_KIT_01,ING_POTATO,LOT-B01496,2026-02-03T07:00:00,2026-03-05,78.0,kg,ZN_DRY,0.5,1.0,28.0,whole
B01497,SITE_KIT_01,ING_CAULI,LOT-B01497,2026-02-03T07:00:00,2026-02-13,27.0,kg,ZN_COLD,0.5,0.942,40.0,whole
B01498,SITE_KIT_01,ING_SPINACH,LOT-B01498,2026-02-03T07:00:00,2026-02-07,8.0,kg,ZN_COLD,0.5,0.907,30.0,whole
B01499,SITE_KIT_01,ING_CORIANDER,LOT-B01499,2026-02-03T07:00:00,2026-02-06,1.25,kg,ZN_COLD,0.5,0.969,60.0,whole
B01500,SITE_KIT_01,ING_GCHILLI,LOT-B01500,2026-02-03T07:00:00,2026-02-10,3.0,kg,ZN_COLD,0.5,0.945,70.0,whole
B01501,SITE_KIT_01,ING_GINGER,LOT-B01501,2026-02-03T07:00:00,2026-03-05,3.578,kg,ZN_DRY,0.5,0.901,120.0,whole
B01502,SITE_KIT_01,ING_GARLIC,LOT-B01502,2026-02-03T07:00:00,2026-03-05,5.294,kg,ZN_DRY,0.5,0.877,180.0,whole
B01503,SITE_KIT_01,ING_CARROT,LOT-B01503,2026-02-03T07:00:00,2026-02-13,11.0,kg,ZN_COLD,0.5,0.88,45.0,whole
B01504,SITE_KIT_01,ING_CAPSICUM,LOT-B01504,2026-02-03T07:00:00,2026-02-10,7.0,kg,ZN_COLD,0.5,0.918,80.0,whole
B01505,SITE_KIT_01,ING_CABBAGE,LOT-B01505,2026-02-03T07:00:00,2026-02-13,4.502,kg,ZN_COLD,0.5,0.891,25.0,whole
B01506,SITE_KIT_01,ING_BRINJAL,LOT-B01506,2026-02-03T07:00:00,2026-02-10,7.862,kg,ZN_COLD,0.5,0.868,40.0,whole
B01507,SITE_KIT_01,ING_OKRA,LOT-B01507,2026-02-03T07:00:00,2026-02-10,9.0,kg,ZN_COLD,0.5,0.916,55.0,whole
B01508,SITE_KIT_01,ING_PEAS,LOT-B01508,2026-02-03T07:00:00,2026-02-10,4.75,kg,ZN_COLD,0.5,0.933,90.0,whole
B01509,SITE_KIT_01,ING_MINT,LOT-B01509,2026-02-03T07:00:00,2026-02-06,0.75,kg,ZN_COLD,0.5,0.878,60.0,whole
B01510,SITE_KIT_01,ING_CURRYLEAF,LOT-B01510,2026-02-03T07:00:00,2026-02-06,0.463,kg,ZN_COLD,0.5,0.922,80.0,whole
B01511,SITE_KIT_01,ING_LEMON,LOT-B01511,2026-02-03T07:00:00,2026-02-09,5.0,kg,ZN_COLD,0.5,0.944,90.0,whole
B01512,SITE_KIT_01,ING_BEANS,LOT-B01512,2026-02-03T07:00:00,2026-02-10,8.0,kg,ZN_COLD,0.5,1.0,60.0,whole
B01513,SITE_KIT_01,ING_MUSHROOM,LOT-B01513,2026-02-03T07:00:00,2026-02-10,2.0,kg,ZN_COLD,0.5,0.968,220.0,whole
B01514,SITE_KIT_01,ING_CUCUMBER,LOT-B01514,2026-02-03T07:00:00,2026-02-10,8.0,kg,ZN_COLD,0.5,0.965,35.0,whole
B01515,SITE_KIT_01,ING_BANANA,LOT-B01515,2026-02-03T07:00:00,2026-02-09,10.0,kg,ZN_COLD,0.5,0.948,55.0,whole
B01516,SITE_KIT_01,ING_CHICKEN,LOT-B01516,2026-02-03T07:00:00,2026-02-06,24.0,kg,ZN_FREEZE,0.5,1.0,210.0,whole
B01517,SITE_KIT_01,ING_MUTTON,LOT-B01517,2026-02-03T07:00:00,2026-02-06,22.0,kg,ZN_FREEZE,0.5,0.916,720.0,whole
B01518,SITE_KIT_01,ING_FISH,LOT-B01518,2026-02-03T07:00:00,2026-02-06,10.0,kg,ZN_FREEZE,0.5,0.932,480.0,whole
B01519,SITE_KIT_01,ING_EGG,LOT-B01519,2026-02-03T07:00:00,2026-02-09,3.0,kg,ZN_COLD,0.5,0.928,140.0,whole
B01520,SITE_KIT_01,ING_PANEER,LOT-B01520,2026-02-03T07:00:00,2026-02-09,35.0,kg,ZN_COLD,0.5,0.967,380.0,whole
B01521,SITE_KIT_01,ING_CURD,LOT-B01521,2026-02-03T07:00:00,2026-02-09,24.0,kg,ZN_COLD,0.5,0.935,70.0,whole
B01522,SITE_KIT_01,ING_MILK,LOT-B01522,2026-02-03T07:00:00,2026-02-09,2.0,kg,ZN_COLD,0.5,0.88,58.0,whole
B01523,SITE_KIT_01,ING_CREAM,LOT-B01523,2026-02-03T07:00:00,2026-02-09,5.0,kg,ZN_COLD,0.5,0.899,220.0,whole
B01524,SITE_KIT_01,ING_BUTTER,LOT-B01524,2026-02-03T07:00:00,2026-02-09,5.0,kg,ZN_COLD,0.5,0.963,520.0,whole
B01525,SITE_KIT_01,ING_BATTER,LOT-B01525,2026-02-03T07:00:00,2026-02-05,13.0,kg,ZN_COLD,0.5,0.978,70.0,whole
B01526,SITE_KIT_01,ING_SPINACH,LOT-B01526,2026-02-04T07:00:00,2026-02-08,9.0,kg,ZN_COLD,0.5,1.0,30.0,whole
B01527,SITE_KIT_01,ING_CORIANDER,LOT-B01527,2026-02-04T07:00:00,2026-02-07,2.0,kg,ZN_COLD,0.5,0.926,60.0,whole
B01528,SITE_KIT_01,ING_MINT,LOT-B01528,2026-02-04T07:00:00,2026-02-07,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B01529,SITE_KIT_01,ING_CURRYLEAF,LOT-B01529,2026-02-04T07:00:00,2026-02-07,0.5,kg,ZN_COLD,0.5,0.991,80.0,whole
B01530,SITE_KIT_01,ING_BATTER,LOT-B01530,2026-02-04T07:00:00,2026-02-06,14.0,kg,ZN_COLD,0.5,0.871,70.0,whole
B01531,SITE_KIT_01,ING_TOMATO,LOT-B01531,2026-02-05T07:00:00,2026-02-12,34.0,kg,ZN_COLD,0.5,0.929,32.0,whole
B01532,SITE_KIT_01,ING_CAULI,LOT-B01532,2026-02-05T07:00:00,2026-02-15,45.0,kg,ZN_COLD,0.5,1.0,40.0,whole
B01533,SITE_KIT_01,ING_SPINACH,LOT-B01533,2026-02-05T07:00:00,2026-02-09,9.0,kg,ZN_COLD,0.5,0.925,30.0,whole
B01534,SITE_KIT_01,ING_CORIANDER,LOT-B01534,2026-02-05T07:00:00,2026-02-08,1.399,kg,ZN_COLD,0.5,0.951,60.0,whole
B01535,SITE_KIT_01,ING_GCHILLI,LOT-B01535,2026-02-05T07:00:00,2026-02-12,2.0,kg,ZN_COLD,0.5,0.895,70.0,whole
B01536,SITE_KIT_01,ING_CARROT,LOT-B01536,2026-02-05T07:00:00,2026-02-15,11.0,kg,ZN_COLD,0.5,0.836,45.0,whole
B01537,SITE_KIT_01,ING_CAPSICUM,LOT-B01537,2026-02-05T07:00:00,2026-02-12,6.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B01538,SITE_KIT_01,ING_CABBAGE,LOT-B01538,2026-02-05T07:00:00,2026-02-15,6.0,kg,ZN_COLD,0.5,0.983,25.0,whole
B01539,SITE_KIT_01,ING_BRINJAL,LOT-B01539,2026-02-05T07:00:00,2026-02-12,7.0,kg,ZN_COLD,0.5,0.898,40.0,whole
B01540,SITE_KIT_01,ING_OKRA,LOT-B01540,2026-02-05T07:00:00,2026-02-12,7.0,kg,ZN_COLD,0.5,0.853,55.0,whole
B01541,SITE_KIT_01,ING_PEAS,LOT-B01541,2026-02-05T07:00:00,2026-02-12,6.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B01542,SITE_KIT_01,ING_MINT,LOT-B01542,2026-02-05T07:00:00,2026-02-08,1.0,kg,ZN_COLD,0.5,1.0,60.0,whole
B01543,SITE_KIT_01,ING_CURRYLEAF,LOT-B01543,2026-02-05T07:00:00,2026-02-08,0.75,kg,ZN_COLD,0.5,0.908,80.0,whole
B01544,SITE_KIT_01,ING_LEMON,LOT-B01544,2026-02-05T07:00:00,2026-02-11,4.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B01545,SITE_KIT_01,ING_BEANS,LOT-B01545,2026-02-05T07:00:00,2026-02-12,7.0,kg,ZN_COLD,0.5,0.982,60.0,whole
B01546,SITE_KIT_01,ING_MUSHROOM,LOT-B01546,2026-02-05T07:00:00,2026-02-12,2.0,kg,ZN_COLD,0.5,1.0,220.0,whole
B01547,SITE_KIT_01,ING_CUCUMBER,LOT-B01547,2026-02-05T07:00:00,2026-02-12,11.949,kg,ZN_COLD,0.5,0.989,35.0,whole
B01548,SITE_KIT_01,ING_BANANA,LOT-B01548,2026-02-05T07:00:00,2026-02-11,9.0,kg,ZN_COLD,0.5,0.974,55.0,whole
B01549,SITE_KIT_01,ING_CHICKEN,LOT-B01549,2026-02-05T07:00:00,2026-02-08,22.0,kg,ZN_FREEZE,0.5,0.903,210.0,whole
B01550,SITE_KIT_01,ING_MUTTON,LOT-B01550,2026-02-05T07:00:00,2026-02-08,3.0,kg,ZN_FREEZE,0.5,0.903,720.0,whole
B01551,SITE_KIT_01,ING_FISH,LOT-B01551,2026-02-05T07:00:00,2026-02-08,9.0,kg,ZN_FREEZE,0.5,0.968,480.0,whole
B01552,SITE_KIT_01,ING_EGG,LOT-B01552,2026-02-05T07:00:00,2026-02-11,6.0,kg,ZN_COLD,0.5,0.903,140.0,whole
B01553,SITE_KIT_01,ING_PANEER,LOT-B01553,2026-02-05T07:00:00,2026-02-11,9.0,kg,ZN_COLD,0.5,0.891,380.0,whole
B01554,SITE_KIT_01,ING_CURD,LOT-B01554,2026-02-05T07:00:00,2026-02-11,17.0,kg,ZN_COLD,0.5,0.818,70.0,whole
B01555,SITE_KIT_01,ING_MILK,LOT-B01555,2026-02-05T07:00:00,2026-02-11,3.0,kg,ZN_COLD,0.5,0.972,58.0,whole
B01556,SITE_KIT_01,ING_CREAM,LOT-B01556,2026-02-05T07:00:00,2026-02-11,4.0,kg,ZN_COLD,0.5,1.0,220.0,whole
B01557,SITE_KIT_01,ING_BUTTER,LOT-B01557,2026-02-05T07:00:00,2026-02-11,5.0,kg,ZN_COLD,0.5,0.9,520.0,whole
B01558,SITE_KIT_01,ING_BATTER,LOT-B01558,2026-02-05T07:00:00,2026-02-07,17.0,kg,ZN_COLD,0.5,0.966,70.0,whole
B01559,SITE_KIT_01,ING_SPINACH,LOT-B01559,2026-02-06T07:00:00,2026-02-10,9.0,kg,ZN_COLD,0.5,0.958,30.0,whole
B01560,SITE_KIT_01,ING_CORIANDER,LOT-B01560,2026-02-06T07:00:00,2026-02-09,1.5,kg,ZN_COLD,0.5,0.921,60.0,whole
B01561,SITE_KIT_01,ING_MINT,LOT-B01561,2026-02-06T07:00:00,2026-02-09,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B01562,SITE_KIT_01,ING_CURRYLEAF,LOT-B01562,2026-02-06T07:00:00,2026-02-09,0.5,kg,ZN_COLD,0.5,0.862,80.0,whole
B01563,SITE_KIT_01,ING_BATTER,LOT-B01563,2026-02-06T07:00:00,2026-02-08,15.0,kg,ZN_COLD,0.5,0.903,70.0,whole
B01564,SITE_KIT_01,ING_TOMATO,LOT-B01564,2026-02-07T07:00:00,2026-02-14,43.0,kg,ZN_COLD,0.5,0.907,32.0,whole
B01565,SITE_KIT_01,ING_ONION,LOT-B01565,2026-02-07T07:00:00,2026-03-09,134.0,kg,ZN_DRY,0.5,0.878,38.0,whole
B01566,SITE_KIT_01,ING_POTATO,LOT-B01566,2026-02-07T07:00:00,2026-03-09,36.0,kg,ZN_DRY,0.5,0.917,28.0,whole
B01567,SITE_KIT_01,ING_CAULI,LOT-B01567,2026-02-07T07:00:00,2026-02-17,47.319,kg,ZN_COLD,0.5,0.929,40.0,whole
B01568,SITE_KIT_01,ING_SPINACH,LOT-B01568,2026-02-07T07:00:00,2026-02-11,14.0,kg,ZN_COLD,0.5,0.937,30.0,whole
B01569,SITE_KIT_01,ING_CORIANDER,LOT-B01569,2026-02-07T07:00:00,2026-02-10,1.399,kg,ZN_COLD,0.5,0.875,60.0,whole
B01570,SITE_KIT_01,ING_GCHILLI,LOT-B01570,2026-02-07T07:00:00,2026-02-14,3.0,kg,ZN_COLD,0.5,0.894,70.0,whole
B01571,SITE_KIT_01,ING_GINGER,LOT-B01571,2026-02-07T07:00:00,2026-03-09,3.483,kg,ZN_DRY,0.5,0.886,120.0,whole
B01572,SITE_KIT_01,ING_GARLIC,LOT-B01572,2026-02-07T07:00:00,2026-03-09,6.0,kg,ZN_DRY,0.5,0.925,180.0,whole
B01573,SITE_KIT_01,ING_CARROT,LOT-B01573,2026-02-07T07:00:00,2026-02-17,11.389,kg,ZN_COLD,0.5,0.957,45.0,whole
B01574,SITE_KIT_01,ING_CAPSICUM,LOT-B01574,2026-02-07T07:00:00,2026-02-14,8.151,kg,ZN_COLD,0.5,0.913,80.0,whole
B01575,SITE_KIT_01,ING_CABBAGE,LOT-B01575,2026-02-07T07:00:00,2026-02-17,5.0,kg,ZN_COLD,0.5,0.976,25.0,whole
B01576,SITE_KIT_01,ING_BRINJAL,LOT-B01576,2026-02-07T07:00:00,2026-02-14,8.0,kg,ZN_COLD,0.5,0.872,40.0,whole
B01577,SITE_KIT_01,ING_OKRA,LOT-B01577,2026-02-07T07:00:00,2026-02-14,9.0,kg,ZN_COLD,0.5,0.906,55.0,whole
B01578,SITE_KIT_01,ING_PEAS,LOT-B01578,2026-02-07T07:00:00,2026-02-14,5.0,kg,ZN_COLD,0.5,0.959,90.0,whole
B01579,SITE_KIT_01,ING_MINT,LOT-B01579,2026-02-07T07:00:00,2026-02-10,0.75,kg,ZN_COLD,0.5,0.977,60.0,whole
B01580,SITE_KIT_01,ING_CURRYLEAF,LOT-B01580,2026-02-07T07:00:00,2026-02-10,0.5,kg,ZN_COLD,0.5,0.985,80.0,whole
B01581,SITE_KIT_01,ING_LEMON,LOT-B01581,2026-02-07T07:00:00,2026-02-13,5.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B01582,SITE_KIT_01,ING_BEANS,LOT-B01582,2026-02-07T07:00:00,2026-02-14,7.0,kg,ZN_COLD,0.5,0.913,60.0,whole
B01583,SITE_KIT_01,ING_MUSHROOM,LOT-B01583,2026-02-07T07:00:00,2026-02-14,3.0,kg,ZN_COLD,0.5,0.854,220.0,whole
B01584,SITE_KIT_01,ING_CUCUMBER,LOT-B01584,2026-02-07T07:00:00,2026-02-14,5.0,kg,ZN_COLD,0.5,0.973,35.0,whole
B01585,SITE_KIT_01,ING_BANANA,LOT-B01585,2026-02-07T07:00:00,2026-02-13,9.0,kg,ZN_COLD,0.5,0.827,55.0,whole
B01586,SITE_KIT_01,ING_CHICKEN,LOT-B01586,2026-02-07T07:00:00,2026-02-10,27.0,kg,ZN_FREEZE,0.5,0.884,210.0,whole
B01587,SITE_KIT_01,ING_MUTTON,LOT-B01587,2026-02-07T07:00:00,2026-02-10,22.0,kg,ZN_FREEZE,0.5,1.0,720.0,whole
B01588,SITE_KIT_01,ING_FISH,LOT-B01588,2026-02-07T07:00:00,2026-02-10,11.0,kg,ZN_FREEZE,0.5,0.976,480.0,whole
B01589,SITE_KIT_01,ING_EGG,LOT-B01589,2026-02-07T07:00:00,2026-02-13,6.0,kg,ZN_COLD,0.5,0.902,140.0,whole
B01590,SITE_KIT_01,ING_PANEER,LOT-B01590,2026-02-07T07:00:00,2026-02-13,22.0,kg,ZN_COLD,0.5,0.89,380.0,whole
B01591,SITE_KIT_01,ING_CURD,LOT-B01591,2026-02-07T07:00:00,2026-02-13,33.0,kg,ZN_COLD,0.5,0.985,70.0,whole
B01592,SITE_KIT_01,ING_MILK,LOT-B01592,2026-02-07T07:00:00,2026-02-13,5.0,kg,ZN_COLD,0.5,0.934,58.0,whole
B01593,SITE_KIT_01,ING_CREAM,LOT-B01593,2026-02-07T07:00:00,2026-02-13,5.0,kg,ZN_COLD,0.5,1.0,220.0,whole
B01594,SITE_KIT_01,ING_BUTTER,LOT-B01594,2026-02-07T07:00:00,2026-02-13,6.0,kg,ZN_COLD,0.5,0.897,520.0,whole
B01595,SITE_KIT_01,ING_GHEE,LOT-B01595,2026-02-07T07:00:00,2026-08-06,40.0,kg,ZN_DRY,0.5,0.999,640.0,whole
B01596,SITE_KIT_01,ING_RICE,LOT-B01596,2026-02-07T07:00:00,2026-08-06,185.0,kg,ZN_DRY,0.5,0.995,120.0,whole
B01597,SITE_KIT_01,ING_ATTA,LOT-B01597,2026-02-07T07:00:00,2026-08-06,180.0,kg,ZN_DRY,0.5,0.973,48.0,whole
B01598,SITE_KIT_01,ING_BESAN,LOT-B01598,2026-02-07T07:00:00,2026-08-06,5.0,kg,ZN_DRY,0.5,0.984,90.0,whole
B01599,SITE_KIT_01,ING_OIL,LOT-B01599,2026-02-07T07:00:00,2026-08-06,20.0,kg,ZN_DRY,0.5,0.922,145.0,whole
B01600,SITE_KIT_01,ING_CASHEW,LOT-B01600,2026-02-07T07:00:00,2026-08-06,10.0,kg,ZN_DRY,0.5,0.952,850.0,whole
B01601,SITE_KIT_01,ING_COCONUT,LOT-B01601,2026-02-07T07:00:00,2026-08-06,10.0,kg,ZN_DRY,0.5,0.956,45.0,whole
B01602,SITE_KIT_01,ING_TOORDAL,LOT-B01602,2026-02-07T07:00:00,2026-08-06,40.0,kg,ZN_DRY,0.5,0.904,165.0,whole
B01603,SITE_KIT_01,ING_BATTER,LOT-B01603,2026-02-07T07:00:00,2026-02-09,24.0,kg,ZN_COLD,0.5,0.96,70.0,whole
B01604,SITE_KIT_01,ING_SPINACH,LOT-B01604,2026-02-08T07:00:00,2026-02-12,9.0,kg,ZN_COLD,0.5,0.977,30.0,whole
